periodo,ano,mes,id_ponto,regiao,estado,ndvi,saude_vegetacao
201703,2017,3,Vitoria_BA,Nordeste,BA,0.362,moderado
201704,2017,4,Vitoria_BA,Nordeste,BA,0.3266,moderado
201705,2017,5,Vitoria_BA,Nordeste,BA,0.3301,moderado
201706,2017,6,Vitoria_BA,Nordeste,BA,0.5094,saudavel
201707,2017,7,Vitoria_BA,Nordeste,BA,0.3271,moderado
201708,2017,8,Vitoria_BA,Nordeste,BA,0.3583,moderado
201709,2017,9,Vitoria_BA,Nordeste,BA,0.3066,moderado
201710,2017,10,Vitoria_BA,Nordeste,BA,0.2569,estressado
201711,2017,11,Vitoria_BA,Nordeste,BA,0.3498,moderado
201712,2017,12,Vitoria_BA,Nordeste,BA,0.3443,moderado
201801,2018,1,Vitoria_BA,Nordeste,BA,0.2954,estressado
201802,2018,2,Vitoria_BA,Nordeste,BA,0.3083,moderado
201803,2018,3,Vitoria_BA,Nordeste,BA,0.4094,moderado
201804,2018,4,Vitoria_BA,Nordeste,BA,0.5233,saudavel
201805,2018,5,Vitoria_BA,Nordeste,BA,0.337,moderado
201806,2018,6,Vitoria_BA,Nordeste,BA,0.2811,estressado
201807,2018,7,Vitoria_BA,Nordeste,BA,0.3128,moderado
201808,2018,8,Vitoria_BA,Nordeste,BA,0.2761,estressado
201809,2018,9,Vitoria_BA,Nordeste,BA,0.3206,moderado
201810,2018,10,Vitoria_BA,Nordeste,BA,0.3125,moderado
201811,2018,11,Vitoria_BA,Nordeste,BA,0.3664,moderado
201812,2018,12,Vitoria_BA,Nordeste,BA,0.5288,saudavel
201901,2019,1,Vitoria_BA,Nordeste,BA,0.3839,moderado
201902,2019,2,Vitoria_BA,Nordeste,BA,0.336,moderado
201903,2019,3,Vitoria_BA,Nordeste,BA,0.3584,moderado
201904,2019,4,Vitoria_BA,Nordeste,BA,0.328,moderado
201905,2019,5,Vitoria_BA,Nordeste,BA,0.4205,moderado
201906,2019,6,Vitoria_BA,Nordeste,BA,0.3163,moderado
201907,2019,7,Vitoria_BA,Nordeste,BA,0.3227,moderado
201908,2019,8,Vitoria_BA,Nordeste,BA,0.3199,moderado
201909,2019,9,Vitoria_BA,Nordeste,BA,0.3667,moderado
201910,2019,10,Vitoria_BA,Nordeste,BA,0.3267,moderado
201911,2019,11,Vitoria_BA,Nordeste,BA,0.2657,estressado
201912,2019,12,Vitoria_BA,Nordeste,BA,0.414,moderado
202001,2020,1,Vitoria_BA,Nordeste,BA,0.3637,moderado
202002,2020,2,Vitoria_BA,Nordeste,BA,0.3873,moderado
202003,2020,3,Vitoria_BA,Nordeste,BA,0.3374,moderado
202004,2020,4,Vitoria_BA,Nordeste,BA,0.3631,moderado
202005,2020,5,Vitoria_BA,Nordeste,BA,0.3775,moderado
202006,2020,6,Vitoria_BA,Nordeste,BA,0.3673,moderado
202007,2020,7,Vitoria_BA,Nordeste,BA,0.399,moderado
202008,2020,8,Vitoria_BA,Nordeste,BA,0.2662,estressado
202009,2020,9,Vitoria_BA,Nordeste,BA,0.3462,moderado
202010,2020,10,Vitoria_BA,Nordeste,BA,0.3337,moderado
202011,2020,11,Vitoria_BA,Nordeste,BA,0.3015,moderado
202012,2020,12,Vitoria_BA,Nordeste,BA,0.3004,moderado
202101,2021,1,Vitoria_BA,Nordeste,BA,0.2307,estressado
202102,2021,2,Vitoria_BA,Nordeste,BA,0.457,moderado
202103,2021,3,Vitoria_BA,Nordeste,BA,0.3805,moderado
202104,2021,4,Vitoria_BA,Nordeste,BA,0.4009,moderado
202105,2021,5,Vitoria_BA,Nordeste,BA,0.505,saudavel
202106,2021,6,Vitoria_BA,Nordeste,BA,0.3201,moderado
202107,2021,7,Vitoria_BA,Nordeste,BA,0.3013,moderado
202108,2021,8,Vitoria_BA,Nordeste,BA,0.3598,moderado
202109,2021,9,Vitoria_BA,Nordeste,BA,0.3299,moderado
202110,2021,10,Vitoria_BA,Nordeste,BA,0.2265,estressado
202111,2021,11,Vitoria_BA,Nordeste,BA,0.4646,moderado
202112,2021,12,Vitoria_BA,Nordeste,BA,0.4646,moderado
202201,2022,1,Vitoria_BA,Nordeste,BA,0.3963,moderado
202202,2022,2,Vitoria_BA,Nordeste,BA,0.4263,moderado
202203,2022,3,Vitoria_BA,Nordeste,BA,0.415,moderado
202204,2022,4,Vitoria_BA,Nordeste,BA,0.4008,moderado
202205,2022,5,Vitoria_BA,Nordeste,BA,0.3794,moderado
202206,2022,6,Vitoria_BA,Nordeste,BA,0.3062,moderado
202207,2022,7,Vitoria_BA,Nordeste,BA,0.3129,moderado
202208,2022,8,Vitoria_BA,Nordeste,BA,0.2922,estressado
202209,2022,9,Vitoria_BA,Nordeste,BA,0.3221,moderado
202210,2022,10,Vitoria_BA,Nordeste,BA,0.3538,moderado
202211,2022,11,Vitoria_BA,Nordeste,BA,0.3348,moderado
202212,2022,12,Vitoria_BA,Nordeste,BA,0.4069,moderado
202301,2023,1,Vitoria_BA,Nordeste,BA,0.2615,estressado
202302,2023,2,Vitoria_BA,Nordeste,BA,0.587,saudavel
202303,2023,3,Vitoria_BA,Nordeste,BA,0.3576,moderado
202304,2023,4,Vitoria_BA,Nordeste,BA,0.2907,estressado
202305,2023,5,Vitoria_BA,Nordeste,BA,0.4002,moderado
202306,2023,6,Vitoria_BA,Nordeste,BA,0.3568,moderado
202307,2023,7,Vitoria_BA,Nordeste,BA,0.2817,estressado
202308,2023,8,Vitoria_BA,Nordeste,BA,0.2905,estressado
202309,2023,9,Vitoria_BA,Nordeste,BA,0.321,moderado
202310,2023,10,Vitoria_BA,Nordeste,BA,0.3676,moderado
202311,2023,11,Vitoria_BA,Nordeste,BA,0.3274,moderado
202312,2023,12,Vitoria_BA,Nordeste,BA,0.3009,moderado
202401,2024,1,Vitoria_BA,Nordeste,BA,0.354,moderado
202402,2024,2,Vitoria_BA,Nordeste,BA,0.3373,moderado
202403,2024,3,Vitoria_BA,Nordeste,BA,0.3542,moderado
202404,2024,4,Vitoria_BA,Nordeste,BA,0.4911,moderado
202405,2024,5,Vitoria_BA,Nordeste,BA,0.4122,moderado
202406,2024,6,Vitoria_BA,Nordeste,BA,0.3459,moderado
202407,2024,7,Vitoria_BA,Nordeste,BA,0.3559,moderado
202408,2024,8,Vitoria_BA,Nordeste,BA,0.2955,estressado
202409,2024,9,Vitoria_BA,Nordeste,BA,0.3039,moderado
202410,2024,10,Vitoria_BA,Nordeste,BA,0.4528,moderado
202411,2024,11,Vitoria_BA,Nordeste,BA,0.3777,moderado
202412,2024,12,Vitoria_BA,Nordeste,BA,0.2519,estressado
202501,2025,1,Vitoria_BA,Nordeste,BA,0.3481,moderado
202502,2025,2,Vitoria_BA,Nordeste,BA,0.5555,saudavel
202503,2025,3,Vitoria_BA,Nordeste,BA,0.4102,moderado
202504,2025,4,Vitoria_BA,Nordeste,BA,0.3305,moderado
202505,2025,5,Vitoria_BA,Nordeste,BA,0.3317,moderado
202506,2025,6,Vitoria_BA,Nordeste,BA,0.3336,moderado
202507,2025,7,Vitoria_BA,Nordeste,BA,0.3692,moderado
202508,2025,8,Vitoria_BA,Nordeste,BA,0.2928,estressado
202509,2025,9,Vitoria_BA,Nordeste,BA,0.2642,estressado
202510,2025,10,Vitoria_BA,Nordeste,BA,0.2727,estressado
202511,2025,11,Vitoria_BA,Nordeste,BA,0.3635,moderado
202512,2025,12,Vitoria_BA,Nordeste,BA,0.4692,moderado
