periodo,ano,mes,id_categoria,categoria,codigo,nome,unidade,valor
201811,2018,11,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.21
201812,2018,12,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.15
201901,2019,1,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.32
201902,2019,2,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.43
201903,2019,3,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.75
201904,2019,4,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.57
201905,2019,5,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.13
201906,2019,6,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.01
201907,2019,7,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.19
201908,2019,8,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.11
201909,2019,9,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.04
201910,2019,10,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.1
201911,2019,11,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.51
201912,2019,12,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,1.15
202001,2020,1,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.21
202002,2020,2,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.25
202003,2020,3,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.07
202004,2020,4,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.31
202005,2020,5,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.38
202006,2020,6,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.26
202007,2020,7,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.36
202008,2020,8,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.24
202009,2020,9,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.64
202010,2020,10,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.86
202011,2020,11,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.89
202012,2020,12,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,1.35
202101,2021,1,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.25
202102,2021,2,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.86
202103,2021,3,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.93
202104,2021,4,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.31
202105,2021,5,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.83
202106,2021,6,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.53
202107,2021,7,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.96
202108,2021,8,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.87
202109,2021,9,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,1.16
202110,2021,10,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,1.25
202111,2021,11,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.95
202112,2021,12,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.73
202201,2022,1,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.54
202202,2022,2,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,1.01
202203,2022,3,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,1.62
202204,2022,4,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,1.06
202205,2022,5,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.47
202206,2022,6,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.67
202207,2022,7,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.68
202208,2022,8,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.36
202209,2022,9,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.29
202210,2022,10,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.59
202211,2022,11,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.41
202212,2022,12,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.62
202301,2023,1,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.53
202302,2023,2,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.84
202303,2023,3,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.71
202304,2023,4,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.61
202305,2023,5,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.23
202306,2023,6,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.08
202307,2023,7,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.12
202308,2023,8,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.23
202309,2023,9,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.26
202310,2023,10,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.24
202311,2023,11,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.28
202312,2023,12,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.56
202401,2024,1,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.42
202402,2024,2,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.83
202403,2024,3,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.16
202404,2024,4,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.38
202405,2024,5,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.46
202406,2024,6,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.21
202407,2024,7,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.38
202408,2024,8,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.02
202409,2024,9,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.44
202410,2024,10,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.56
202411,2024,11,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.39
202412,2024,12,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.52
202501,2025,1,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.16
202502,2025,2,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,1.31
202503,2025,3,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.56
202504,2025,4,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.43
202505,2025,5,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.26
202506,2025,6,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.24
202507,2025,7,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.26
202508,2025,8,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,-0.11
202509,2025,9,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.48
202510,2025,10,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.09
202511,2025,11,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.18
202512,2025,12,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.33
202601,2026,1,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.33
202602,2026,2,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.7
202603,2026,3,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.88
202604,2026,4,ipca_geral,Índice Geral,PRECOS12_IPCAG12,IPCA - Variação mensal - Geral,%,0.67
