periodo,ano,mes,estado,regiao,bioma,cidade,precipitacao_mm_total,precipitacao_dias_sem_chuva,temp_max_media,temp_min_media,registros_diarios
202405,2024,5,MA,Nordeste,Cerrado,São Luís,194.3,1,30.770967741935483,24.22258064516129,31
202406,2024,6,MA,Nordeste,Cerrado,São Luís,87.9,3,30.646666666666665,23.913333333333334,30
202407,2024,7,MA,Nordeste,Cerrado,São Luís,30.0,6,31.30322580645161,23.68064516129032,31
202408,2024,8,MA,Nordeste,Cerrado,São Luís,28.1,5,32.18709677419355,24.27741935483871,31
202409,2024,9,MA,Nordeste,Cerrado,São Luís,19.4,7,32.8,24.896666666666665,30
202410,2024,10,MA,Nordeste,Cerrado,São Luís,27.7,10,32.34516129032258,25.37741935483871,31
202411,2024,11,MA,Nordeste,Cerrado,São Luís,39.5,6,32.416666666666664,25.53666666666667,30
202412,2024,12,MA,Nordeste,Cerrado,São Luís,89.9,1,31.703225806451613,25.461290322580645,31
202501,2025,1,MA,Nordeste,Cerrado,São Luís,329.4,0,29.874193548387098,23.861290322580647,31
202502,2025,2,MA,Nordeste,Cerrado,São Luís,377.5,0,29.457142857142856,23.575,28
202503,2025,3,MA,Nordeste,Cerrado,São Luís,373.2,0,29.66774193548387,23.76451612903226,31
202504,2025,4,MA,Nordeste,Cerrado,São Luís,295.6,0,29.746666666666666,23.996666666666666,30
202505,2025,5,MA,Nordeste,Cerrado,São Luís,169.0,2,30.625806451612902,24.32903225806452,31
202506,2025,6,MA,Nordeste,Cerrado,São Luís,120.1,0,30.676666666666666,24.14333333333333,30
202507,2025,7,MA,Nordeste,Cerrado,São Luís,79.0,1,30.374193548387098,24.193548387096776,31
202508,2025,8,MA,Nordeste,Cerrado,São Luís,62.4,3,31.48709677419355,24.674193548387095,31
202509,2025,9,MA,Nordeste,Cerrado,São Luís,29.900000000000002,3,32.75,25.353333333333335,30
202510,2025,10,MA,Nordeste,Cerrado,São Luís,47.6,1,32.49354838709677,25.438709677419357,31
202511,2025,11,MA,Nordeste,Cerrado,São Luís,33.3,2,31.96333333333333,25.726666666666667,30
202512,2025,12,MA,Nordeste,Cerrado,São Luís,100.8,1,31.338709677419356,25.306451612903224,31
202601,2026,1,MA,Nordeste,Cerrado,São Luís,119.7,1,30.92258064516129,25.01290322580645,31
202602,2026,2,MA,Nordeste,Cerrado,São Luís,291.0,0,29.510714285714283,23.939285714285713,28
202603,2026,3,MA,Nordeste,Cerrado,São Luís,284.5,0,29.351612903225806,23.61935483870968,31
202604,2026,4,MA,Nordeste,Cerrado,São Luís,440.2,0,29.266666666666666,23.7,30
202605,2026,5,MA,Nordeste,Cerrado,São Luís,232.8,0,30.316129032258065,24.1,31
202606,2026,6,MA,Nordeste,Cerrado,São Luís,29.5,0,31.0,24.425,4
201501,2015,1,PB,Nordeste,Caatinga,João Pessoa,30.1,6,29.425806451612903,24.393548387096775,31
201502,2015,2,PB,Nordeste,Caatinga,João Pessoa,48.6,3,29.717857142857145,24.735714285714288,28
201503,2015,3,PB,Nordeste,Caatinga,João Pessoa,120.8,6,28.96451612903226,24.6,31
201504,2015,4,PB,Nordeste,Caatinga,João Pessoa,35.5,10,29.696666666666665,24.773333333333333,30
201505,2015,5,PB,Nordeste,Caatinga,João Pessoa,65.2,2,28.845161290322583,24.309677419354838,31
201506,2015,6,PB,Nordeste,Caatinga,João Pessoa,104.1,1,27.30666666666667,23.33,30
201507,2015,7,PB,Nordeste,Caatinga,João Pessoa,105.1,3,26.451612903225808,22.864516129032257,31
201508,2015,8,PB,Nordeste,Caatinga,João Pessoa,41.300000000000004,3,26.625806451612902,22.470967741935485,31
201509,2015,9,PB,Nordeste,Caatinga,João Pessoa,26.1,8,27.816666666666666,23.256666666666668,30
201510,2015,10,PB,Nordeste,Caatinga,João Pessoa,11.6,14,28.774193548387096,23.725806451612904,31
201511,2015,11,PB,Nordeste,Caatinga,João Pessoa,8.1,18,29.613333333333333,24.46333333333333,30
201512,2015,12,PB,Nordeste,Caatinga,João Pessoa,93.4,10,29.23548387096774,24.467741935483872,31
201601,2016,1,PB,Nordeste,Caatinga,João Pessoa,110.8,3,28.47741935483871,24.67096774193548,31
201602,2016,2,PB,Nordeste,Caatinga,João Pessoa,87.8,6,29.079310344827583,24.75862068965517,29
201603,2016,3,PB,Nordeste,Caatinga,João Pessoa,77.0,4,29.490322580645163,25.016129032258064,31
201604,2016,4,PB,Nordeste,Caatinga,João Pessoa,117.3,2,28.69,24.936666666666667,30
201605,2016,5,PB,Nordeste,Caatinga,João Pessoa,193.70000000000002,4,27.851612903225806,23.9741935483871,31
201606,2016,6,PB,Nordeste,Caatinga,João Pessoa,78.1,6,27.373333333333335,23.276666666666664,30
201607,2016,7,PB,Nordeste,Caatinga,João Pessoa,38.9,4,26.861290322580643,22.66774193548387,31
201608,2016,8,PB,Nordeste,Caatinga,João Pessoa,23.1,7,27.39032258064516,22.774193548387096,31
201609,2016,9,PB,Nordeste,Caatinga,João Pessoa,23.9,7,28.21333333333333,23.28666666666667,30
201610,2016,10,PB,Nordeste,Caatinga,João Pessoa,22.4,12,28.980645161290322,24.032258064516128,31
201611,2016,11,PB,Nordeste,Caatinga,João Pessoa,17.0,11,29.3,24.446666666666665,30
201612,2016,12,PB,Nordeste,Caatinga,João Pessoa,27.2,9,29.551612903225806,24.796774193548387,31
201701,2017,1,PB,Nordeste,Caatinga,João Pessoa,81.8,5,28.925806451612903,25.27741935483871,31
201702,2017,2,PB,Nordeste,Caatinga,João Pessoa,52.3,2,29.17142857142857,25.521428571428572,28
201703,2017,3,PB,Nordeste,Caatinga,João Pessoa,175.3,1,28.861290322580647,25.26774193548387,31
201704,2017,4,PB,Nordeste,Caatinga,João Pessoa,187.6,1,28.976666666666667,25.026666666666664,30
201705,2017,5,PB,Nordeste,Caatinga,João Pessoa,360.5,2,28.048387096774192,24.53548387096774,31
201706,2017,6,PB,Nordeste,Caatinga,João Pessoa,230.6,0,27.220000000000002,23.84,30
201707,2017,7,PB,Nordeste,Caatinga,João Pessoa,439.0,0,25.887096774193548,22.761290322580646,31
201708,2017,8,PB,Nordeste,Caatinga,João Pessoa,65.5,1,26.58709677419355,22.84193548387097,31
201709,2017,9,PB,Nordeste,Caatinga,João Pessoa,71.8,2,26.86,23.333333333333332,30
201710,2017,10,PB,Nordeste,Caatinga,João Pessoa,47.9,3,27.822580645161292,24.219354838709677,31
201711,2017,11,PB,Nordeste,Caatinga,João Pessoa,29.2,3,28.616666666666667,24.743333333333332,30
201712,2017,12,PB,Nordeste,Caatinga,João Pessoa,50.5,3,29.18064516129032,25.258064516129032,31
201801,2018,1,PB,Nordeste,Caatinga,João Pessoa,120.2,0,28.629032258064516,24.961290322580645,31
201802,2018,2,PB,Nordeste,Caatinga,João Pessoa,210.6,2,28.414285714285715,24.82857142857143,28
201803,2018,3,PB,Nordeste,Caatinga,João Pessoa,139.2,2,28.574193548387097,25.174193548387095,31
201804,2018,4,PB,Nordeste,Caatinga,João Pessoa,319.7,0,27.66,24.16,30
201805,2018,5,PB,Nordeste,Caatinga,João Pessoa,132.8,0,27.719354838709677,23.932258064516127,31
201806,2018,6,PB,Nordeste,Caatinga,João Pessoa,90.4,1,27.1,23.4,30
201807,2018,7,PB,Nordeste,Caatinga,João Pessoa,116.60000000000001,1,26.54516129032258,23.009677419354837,31
201808,2018,8,PB,Nordeste,Caatinga,João Pessoa,48.3,1,26.787096774193547,23.335483870967742,31
201809,2018,9,PB,Nordeste,Caatinga,João Pessoa,44.5,5,27.256666666666668,23.546666666666667,30
201810,2018,10,PB,Nordeste,Caatinga,João Pessoa,32.9,2,28.35483870967742,24.470967741935485,31
201811,2018,11,PB,Nordeste,Caatinga,João Pessoa,47.2,0,29.003333333333334,24.90666666666667,30
201812,2018,12,PB,Nordeste,Caatinga,João Pessoa,56.2,3,29.45483870967742,24.958064516129035,31
201901,2019,1,PB,Nordeste,Caatinga,João Pessoa,83.3,1,29.616129032258065,24.967741935483872,31
201902,2019,2,PB,Nordeste,Caatinga,João Pessoa,251.3,0,28.849999999999998,25.075,28
201903,2019,3,PB,Nordeste,Caatinga,João Pessoa,180.9,2,28.929032258064513,25.061290322580643,31
201904,2019,4,PB,Nordeste,Caatinga,João Pessoa,162.1,2,28.73,24.94,30
201905,2019,5,PB,Nordeste,Caatinga,João Pessoa,103.7,2,28.480645161290322,24.76451612903226,31
201906,2019,6,PB,Nordeste,Caatinga,João Pessoa,263.8,2,27.37333333333333,23.736666666666668,30
201907,2019,7,PB,Nordeste,Caatinga,João Pessoa,183.7,1,26.62258064516129,22.94193548387097,31
201908,2019,8,PB,Nordeste,Caatinga,João Pessoa,69.4,2,26.593548387096774,23.038709677419355,31
201909,2019,9,PB,Nordeste,Caatinga,João Pessoa,60.0,0,27.040000000000003,23.53666666666667,30
201910,2019,10,PB,Nordeste,Caatinga,João Pessoa,45.1,2,28.154838709677417,23.883870967741935,31
201911,2019,11,PB,Nordeste,Caatinga,João Pessoa,17.0,6,29.279999999999998,24.833333333333332,30
201912,2019,12,PB,Nordeste,Caatinga,João Pessoa,29.1,6,29.62258064516129,25.35483870967742,31
202001,2020,1,PB,Nordeste,Caatinga,João Pessoa,42.4,1,29.970967741935485,25.603225806451615,31
202002,2020,2,PB,Nordeste,Caatinga,João Pessoa,99.0,1,30.186206896551724,25.637931034482758,29
202003,2020,3,PB,Nordeste,Caatinga,João Pessoa,143.0,1,29.529032258064515,25.251612903225805,31
202004,2020,4,PB,Nordeste,Caatinga,João Pessoa,153.3,1,29.15,25.220000000000002,30
202005,2020,5,PB,Nordeste,Caatinga,João Pessoa,222.0,1,28.206451612903226,24.606451612903225,31
202006,2020,6,PB,Nordeste,Caatinga,João Pessoa,190.0,2,27.376666666666665,23.813333333333333,30
202007,2020,7,PB,Nordeste,Caatinga,João Pessoa,195.0,2,26.687096774193545,22.641935483870967,31
202008,2020,8,PB,Nordeste,Caatinga,João Pessoa,45.8,3,26.96451612903226,22.70967741935484,31
202009,2020,9,PB,Nordeste,Caatinga,João Pessoa,51.2,3,27.37,23.086666666666666,30
202010,2020,10,PB,Nordeste,Caatinga,João Pessoa,45.7,1,28.506451612903227,24.01290322580645,31
202011,2020,11,PB,Nordeste,Caatinga,João Pessoa,53.1,1,28.983333333333334,24.746666666666666,30
202012,2020,12,PB,Nordeste,Caatinga,João Pessoa,41.9,0,29.129032258064516,24.835483870967742,31
202101,2021,1,PB,Nordeste,Caatinga,João Pessoa,49.2,2,29.251612903225805,24.89032258064516,31
202102,2021,2,PB,Nordeste,Caatinga,João Pessoa,72.1,1,29.457142857142856,25.085714285714285,28
202103,2021,3,PB,Nordeste,Caatinga,João Pessoa,96.3,1,28.958064516129035,24.73548387096774,31
202104,2021,4,PB,Nordeste,Caatinga,João Pessoa,121.9,0,28.493333333333332,24.586666666666666,30
202105,2021,5,PB,Nordeste,Caatinga,João Pessoa,161.7,1,27.758064516129032,23.79032258064516,31
202106,2021,6,PB,Nordeste,Caatinga,João Pessoa,99.6,5,27.28666666666667,22.779999999999998,30
202107,2021,7,PB,Nordeste,Caatinga,João Pessoa,88.1,1,26.780645161290323,23.016129032258064,31
202108,2021,8,PB,Nordeste,Caatinga,João Pessoa,130.0,0,26.26774193548387,22.651612903225807,31
202109,2021,9,PB,Nordeste,Caatinga,João Pessoa,80.4,3,27.396666666666665,23.473333333333336,30
202110,2021,10,PB,Nordeste,Caatinga,João Pessoa,60.7,2,28.396774193548385,24.396774193548385,31
202111,2021,11,PB,Nordeste,Caatinga,João Pessoa,44.7,1,29.453333333333333,25.33,30
202112,2021,12,PB,Nordeste,Caatinga,João Pessoa,81.6,0,29.467741935483872,25.05483870967742,31
202201,2022,1,PB,Nordeste,Caatinga,João Pessoa,153.79999999999998,0,29.148387096774194,24.58709677419355,31
202202,2022,2,PB,Nordeste,Caatinga,João Pessoa,36.9,4,29.592857142857145,25.307142857142857,28
202203,2022,3,PB,Nordeste,Caatinga,João Pessoa,177.8,1,29.02258064516129,24.299999999999997,31
202204,2022,4,PB,Nordeste,Caatinga,João Pessoa,90.7,0,28.796666666666667,24.206666666666667,30
202205,2022,5,PB,Nordeste,Caatinga,João Pessoa,293.1,1,27.706451612903226,23.812903225806455,31
202206,2022,6,PB,Nordeste,Caatinga,João Pessoa,256.5,4,26.98,22.553333333333335,30
202207,2022,7,PB,Nordeste,Caatinga,João Pessoa,239.9,0,26.483870967741936,22.69677419354839,31
202208,2022,8,PB,Nordeste,Caatinga,João Pessoa,89.8,4,26.84193548387097,22.296774193548387,31
202209,2022,9,PB,Nordeste,Caatinga,João Pessoa,75.5,6,27.116666666666667,22.873333333333335,30
202210,2022,10,PB,Nordeste,Caatinga,João Pessoa,38.9,0,28.335483870967742,23.925806451612903,31
202211,2022,11,PB,Nordeste,Caatinga,João Pessoa,43.9,0,28.983333333333334,24.496666666666666,30
202212,2022,12,PB,Nordeste,Caatinga,João Pessoa,57.1,0,29.396774193548385,24.625806451612902,31
202301,2023,1,PB,Nordeste,Caatinga,João Pessoa,77.0,1,29.183870967741935,24.5,31
202302,2023,2,PB,Nordeste,Caatinga,João Pessoa,68.0,0,29.7,25.071428571428573,28
202303,2023,3,PB,Nordeste,Caatinga,João Pessoa,159.4,1,29.032258064516128,24.580645161290324,31
202304,2023,4,PB,Nordeste,Caatinga,João Pessoa,85.3,3,28.986666666666668,24.39,30
202305,2023,5,PB,Nordeste,Caatinga,João Pessoa,95.7,2,28.83225806451613,24.27741935483871,31
202306,2023,6,PB,Nordeste,Caatinga,João Pessoa,291.7,0,27.326666666666664,23.353333333333335,30
202307,2023,7,PB,Nordeste,Caatinga,João Pessoa,106.5,2,27.16774193548387,22.751612903225805,31
202308,2023,8,PB,Nordeste,Caatinga,João Pessoa,80.6,1,27.370967741935484,22.870967741935484,31
202309,2023,9,PB,Nordeste,Caatinga,João Pessoa,79.9,2,27.81,23.493333333333332,30
202310,2023,10,PB,Nordeste,Caatinga,João Pessoa,33.3,1,28.93548387096774,24.1,31
202311,2023,11,PB,Nordeste,Caatinga,João Pessoa,49.4,4,29.64333333333333,24.873333333333335,30
202312,2023,12,PB,Nordeste,Caatinga,João Pessoa,58.4,2,29.73225806451613,24.967741935483872,31
202401,2024,1,PB,Nordeste,Caatinga,João Pessoa,49.9,4,30.40967741935484,25.283870967741933,31
202402,2024,2,PB,Nordeste,Caatinga,João Pessoa,155.4,0,30.275862068965516,25.144827586206898,29
202403,2024,3,PB,Nordeste,Caatinga,João Pessoa,121.10000000000001,0,30.374193548387098,25.261290322580646,31
202404,2024,4,PB,Nordeste,Caatinga,João Pessoa,108.9,1,29.886666666666667,24.9,30
202405,2024,5,PB,Nordeste,Caatinga,João Pessoa,142.3,0,29.074193548387097,24.383870967741935,31
202406,2024,6,PB,Nordeste,Caatinga,João Pessoa,212.7,1,28.016666666666666,23.426666666666666,30
202407,2024,7,PB,Nordeste,Caatinga,João Pessoa,134.6,0,27.0,22.712903225806453,31
202408,2024,8,PB,Nordeste,Caatinga,João Pessoa,63.699999999999996,3,27.25483870967742,22.606451612903225,31
202409,2024,9,PB,Nordeste,Caatinga,João Pessoa,45.2,3,27.57,23.003333333333334,30
202410,2024,10,PB,Nordeste,Caatinga,João Pessoa,24.1,3,28.883870967741935,23.98709677419355,31
202411,2024,11,PB,Nordeste,Caatinga,João Pessoa,33.8,3,29.38,24.796666666666667,30
202412,2024,12,PB,Nordeste,Caatinga,João Pessoa,67.3,0,29.206451612903226,24.774193548387096,31
202501,2025,1,PB,Nordeste,Caatinga,João Pessoa,104.7,3,29.548387096774192,24.77741935483871,31
202502,2025,2,PB,Nordeste,Caatinga,João Pessoa,132.9,0,29.40357142857143,24.65357142857143,28
202503,2025,3,PB,Nordeste,Caatinga,João Pessoa,132.6,0,29.567741935483873,24.561290322580643,31
202504,2025,4,PB,Nordeste,Caatinga,João Pessoa,76.2,3,29.923333333333336,25.05,30
202505,2025,5,PB,Nordeste,Caatinga,João Pessoa,210.4,1,28.929032258064513,24.27741935483871,31
202506,2025,6,PB,Nordeste,Caatinga,João Pessoa,168.0,0,27.803333333333335,23.206666666666667,30
202507,2025,7,PB,Nordeste,Caatinga,João Pessoa,145.7,1,26.73548387096774,22.306451612903224,31
202508,2025,8,PB,Nordeste,Caatinga,João Pessoa,132.4,1,27.019354838709678,22.432258064516127,31
202509,2025,9,PB,Nordeste,Caatinga,João Pessoa,73.5,3,27.533333333333335,23.203333333333333,30
202510,2025,10,PB,Nordeste,Caatinga,João Pessoa,63.8,0,28.041935483870965,23.76774193548387,31
202511,2025,11,PB,Nordeste,Caatinga,João Pessoa,29.3,7,29.37,25.003333333333334,30
202512,2025,12,PB,Nordeste,Caatinga,João Pessoa,44.0,0,29.41290322580645,25.096774193548388,31
202601,2026,1,PB,Nordeste,Caatinga,João Pessoa,70.4,0,29.661290322580644,24.90967741935484,31
202602,2026,2,PB,Nordeste,Caatinga,João Pessoa,98.8,1,29.61785714285714,24.896428571428572,28
202603,2026,3,PB,Nordeste,Caatinga,João Pessoa,90.10000000000001,2,30.154838709677417,25.15806451612903,31
202604,2026,4,PB,Nordeste,Caatinga,João Pessoa,255.70000000000002,0,28.933333333333334,24.166666666666668,30
202605,2026,5,PB,Nordeste,Caatinga,João Pessoa,295.4,0,28.309677419354838,23.661290322580644,31
202606,2026,6,PB,Nordeste,Caatinga,João Pessoa,26.3,0,28.0,23.4,4
201501,2015,1,PE,Nordeste,Caatinga,Recife,31.1,5,30.032258064516128,24.52258064516129,31
201502,2015,2,PE,Nordeste,Caatinga,Recife,58.4,5,30.310714285714287,24.764285714285712,28
201503,2015,3,PE,Nordeste,Caatinga,Recife,103.2,6,29.493548387096773,24.59032258064516,31
201504,2015,4,PE,Nordeste,Caatinga,Recife,22.2,13,30.959999999999997,24.913333333333334,30
201505,2015,5,PE,Nordeste,Caatinga,Recife,71.9,2,29.219354838709677,24.33225806451613,31
201506,2015,6,PE,Nordeste,Caatinga,Recife,105.8,1,27.633333333333333,23.21333333333333,30
201507,2015,7,PE,Nordeste,Caatinga,Recife,116.1,1,26.516129032258064,22.787096774193547,31
201508,2015,8,PE,Nordeste,Caatinga,Recife,57.3,3,26.56451612903226,22.335483870967742,31
201509,2015,9,PE,Nordeste,Caatinga,Recife,25.7,10,28.220000000000002,23.206666666666667,30
201510,2015,10,PE,Nordeste,Caatinga,Recife,14.8,15,29.403225806451612,23.88064516129032,31
201511,2015,11,PE,Nordeste,Caatinga,Recife,10.7,19,30.543333333333333,24.403333333333332,30
201512,2015,12,PE,Nordeste,Caatinga,Recife,57.5,8,29.916129032258063,24.700000000000003,31
201601,2016,1,PE,Nordeste,Caatinga,Recife,86.1,3,29.4741935483871,24.60967741935484,31
201602,2016,2,PE,Nordeste,Caatinga,Recife,79.5,8,29.74827586206897,24.82758620689655,29
201603,2016,3,PE,Nordeste,Caatinga,Recife,119.0,3,29.629032258064516,24.874193548387098,31
201604,2016,4,PE,Nordeste,Caatinga,Recife,88.1,3,29.08,24.92,30
201605,2016,5,PE,Nordeste,Caatinga,Recife,222.3,1,28.225806451612904,23.938709677419357,31
201606,2016,6,PE,Nordeste,Caatinga,Recife,64.7,4,27.65,23.326666666666664,30
201607,2016,7,PE,Nordeste,Caatinga,Recife,49.0,2,26.79032258064516,22.635483870967743,31
201608,2016,8,PE,Nordeste,Caatinga,Recife,25.6,9,27.70967741935484,22.883870967741935,31
201609,2016,9,PE,Nordeste,Caatinga,Recife,31.5,8,28.446666666666665,23.326666666666664,30
201610,2016,10,PE,Nordeste,Caatinga,Recife,18.2,13,29.661290322580644,24.15806451612903,31
201611,2016,11,PE,Nordeste,Caatinga,Recife,18.5,11,29.916666666666668,24.603333333333335,30
201612,2016,12,PE,Nordeste,Caatinga,Recife,21.2,12,30.358064516129033,25.11935483870968,31
201701,2017,1,PE,Nordeste,Caatinga,Recife,62.6,3,29.241935483870968,25.151612903225807,31
201702,2017,2,PE,Nordeste,Caatinga,Recife,58.2,2,29.464285714285715,25.24642857142857,28
201703,2017,3,PE,Nordeste,Caatinga,Recife,114.9,0,28.94193548387097,24.925806451612903,31
201704,2017,4,PE,Nordeste,Caatinga,Recife,154.7,0,28.896666666666665,24.663333333333334,30
201705,2017,5,PE,Nordeste,Caatinga,Recife,282.2,1,27.780645161290323,24.22258064516129,31
201706,2017,6,PE,Nordeste,Caatinga,Recife,318.5,0,27.173333333333336,23.563333333333333,30
201707,2017,7,PE,Nordeste,Caatinga,Recife,281.1,0,25.883870967741935,22.748387096774195,31
201708,2017,8,PE,Nordeste,Caatinga,Recife,126.0,1,26.34193548387097,22.44516129032258,31
201709,2017,9,PE,Nordeste,Caatinga,Recife,97.9,0,26.653333333333332,23.046666666666667,30
201710,2017,10,PE,Nordeste,Caatinga,Recife,72.5,1,27.483870967741936,23.85483870967742,31
201711,2017,11,PE,Nordeste,Caatinga,Recife,46.7,1,28.57,24.34333333333333,30
201712,2017,12,PE,Nordeste,Caatinga,Recife,55.8,0,29.041935483870965,24.98709677419355,31
201801,2018,1,PE,Nordeste,Caatinga,Recife,115.7,1,28.57741935483871,24.748387096774195,31
201802,2018,2,PE,Nordeste,Caatinga,Recife,139.8,0,28.5,24.660714285714285,28
201803,2018,3,PE,Nordeste,Caatinga,Recife,127.2,0,28.822580645161292,24.73225806451613,31
201804,2018,4,PE,Nordeste,Caatinga,Recife,268.8,0,27.676666666666666,23.96333333333333,30
201805,2018,5,PE,Nordeste,Caatinga,Recife,150.1,0,27.674193548387095,23.664516129032258,31
201806,2018,6,PE,Nordeste,Caatinga,Recife,103.5,0,27.15666666666667,23.166666666666668,30
201807,2018,7,PE,Nordeste,Caatinga,Recife,108.3,0,26.496774193548386,22.748387096774195,31
201808,2018,8,PE,Nordeste,Caatinga,Recife,84.8,0,26.490322580645163,23.019354838709678,31
201809,2018,9,PE,Nordeste,Caatinga,Recife,74.7,0,26.866666666666667,23.259999999999998,30
201810,2018,10,PE,Nordeste,Caatinga,Recife,57.6,2,27.970967741935485,23.97741935483871,31
201811,2018,11,PE,Nordeste,Caatinga,Recife,111.0,0,28.173333333333336,24.403333333333332,30
201812,2018,12,PE,Nordeste,Caatinga,Recife,70.9,2,28.606451612903225,24.5258064516129,31
201901,2019,1,PE,Nordeste,Caatinga,Recife,114.3,0,28.616129032258065,24.603225806451615,31
201902,2019,2,PE,Nordeste,Caatinga,Recife,119.7,2,28.86785714285714,24.907142857142855,28
201903,2019,3,PE,Nordeste,Caatinga,Recife,136.6,1,29.219354838709677,24.812903225806455,31
201904,2019,4,PE,Nordeste,Caatinga,Recife,121.3,2,28.926666666666666,24.766666666666666,30
201905,2019,5,PE,Nordeste,Caatinga,Recife,125.7,1,28.561290322580643,24.480645161290322,31
201906,2019,6,PE,Nordeste,Caatinga,Recife,284.2,0,27.503333333333334,23.529999999999998,30
201907,2019,7,PE,Nordeste,Caatinga,Recife,229.0,0,26.519354838709678,22.616129032258065,31
201908,2019,8,PE,Nordeste,Caatinga,Recife,109.7,2,26.44193548387097,22.816129032258065,31
201909,2019,9,PE,Nordeste,Caatinga,Recife,82.4,1,26.82,23.303333333333335,30
201910,2019,10,PE,Nordeste,Caatinga,Recife,71.5,3,27.56451612903226,23.403225806451612,31
201911,2019,11,PE,Nordeste,Caatinga,Recife,28.4,6,29.16,24.553333333333335,30
201912,2019,12,PE,Nordeste,Caatinga,Recife,40.6,3,29.490322580645163,24.993548387096773,31
202001,2020,1,PE,Nordeste,Caatinga,Recife,45.4,2,29.990322580645163,25.483870967741936,31
202002,2020,2,PE,Nordeste,Caatinga,Recife,106.9,1,29.851724137931036,25.272413793103446,29
202003,2020,3,PE,Nordeste,Caatinga,Recife,101.2,0,30.061290322580643,25.135483870967743,31
202004,2020,4,PE,Nordeste,Caatinga,Recife,130.5,2,29.086666666666666,24.976666666666667,30
202005,2020,5,PE,Nordeste,Caatinga,Recife,226.8,1,28.229032258064517,24.47741935483871,31
202006,2020,6,PE,Nordeste,Caatinga,Recife,186.6,1,27.416666666666668,23.56,30
202007,2020,7,PE,Nordeste,Caatinga,Recife,142.6,1,26.62258064516129,22.503225806451614,31
202008,2020,8,PE,Nordeste,Caatinga,Recife,76.8,1,26.693548387096776,22.387096774193548,31
202009,2020,9,PE,Nordeste,Caatinga,Recife,66.5,2,27.116666666666667,22.71333333333333,30
202010,2020,10,PE,Nordeste,Caatinga,Recife,57.2,1,28.322580645161292,23.82903225806452,31
202011,2020,11,PE,Nordeste,Caatinga,Recife,67.1,1,28.87,24.523333333333333,30
202012,2020,12,PE,Nordeste,Caatinga,Recife,69.2,1,28.84193548387097,24.470967741935485,31
202101,2021,1,PE,Nordeste,Caatinga,Recife,59.6,1,29.048387096774192,24.629032258064516,31
202102,2021,2,PE,Nordeste,Caatinga,Recife,61.9,5,29.439285714285713,24.917857142857144,28
202103,2021,3,PE,Nordeste,Caatinga,Recife,95.4,2,28.874193548387098,24.40967741935484,31
202104,2021,4,PE,Nordeste,Caatinga,Recife,120.1,1,28.396666666666665,24.30666666666667,30
202105,2021,5,PE,Nordeste,Caatinga,Recife,164.2,0,27.503225806451614,23.580645161290324,31
202106,2021,6,PE,Nordeste,Caatinga,Recife,128.6,4,26.91,22.40666666666667,30
202107,2021,7,PE,Nordeste,Caatinga,Recife,110.8,0,26.567741935483873,22.69677419354839,31
202108,2021,8,PE,Nordeste,Caatinga,Recife,161.9,0,25.94516129032258,22.38064516129032,31
202109,2021,9,PE,Nordeste,Caatinga,Recife,98.3,2,27.233333333333334,23.226666666666667,30
202110,2021,10,PE,Nordeste,Caatinga,Recife,70.8,3,28.27741935483871,24.02258064516129,31
202111,2021,11,PE,Nordeste,Caatinga,Recife,62.9,0,29.509999999999998,24.833333333333332,30
202112,2021,12,PE,Nordeste,Caatinga,Recife,97.8,0,29.15806451612903,24.467741935483872,31
202201,2022,1,PE,Nordeste,Caatinga,Recife,161.1,0,28.825806451612905,24.067741935483873,31
202202,2022,2,PE,Nordeste,Caatinga,Recife,41.6,3,29.57857142857143,24.689285714285713,28
202203,2022,3,PE,Nordeste,Caatinga,Recife,192.5,0,28.651612903225807,24.11935483870968,31
202204,2022,4,PE,Nordeste,Caatinga,Recife,119.4,0,28.773333333333333,23.81,30
202205,2022,5,PE,Nordeste,Caatinga,Recife,437.4,1,27.616129032258065,23.516129032258064,31
202206,2022,6,PE,Nordeste,Caatinga,Recife,254.20000000000002,2,26.83,22.283333333333335,30
202207,2022,7,PE,Nordeste,Caatinga,Recife,214.3,0,26.47741935483871,22.493548387096773,31
202208,2022,8,PE,Nordeste,Caatinga,Recife,183.6,0,26.51290322580645,22.04516129032258,31
202209,2022,9,PE,Nordeste,Caatinga,Recife,59.0,2,27.09,22.526666666666664,30
202210,2022,10,PE,Nordeste,Caatinga,Recife,67.2,0,28.061290322580643,23.635483870967743,31
202211,2022,11,PE,Nordeste,Caatinga,Recife,63.7,2,28.866666666666667,23.94333333333333,30
202212,2022,12,PE,Nordeste,Caatinga,Recife,64.8,2,29.112903225806452,24.174193548387095,31
202301,2023,1,PE,Nordeste,Caatinga,Recife,80.3,3,28.86774193548387,24.116129032258065,31
202302,2023,2,PE,Nordeste,Caatinga,Recife,99.5,0,29.09642857142857,24.478571428571428,28
202303,2023,3,PE,Nordeste,Caatinga,Recife,115.3,0,29.01290322580645,24.16774193548387,31
202304,2023,4,PE,Nordeste,Caatinga,Recife,96.9,1,28.803333333333335,24.03666666666667,30
202305,2023,5,PE,Nordeste,Caatinga,Recife,125.5,1,28.483870967741936,23.84193548387097,31
202306,2023,6,PE,Nordeste,Caatinga,Recife,277.8,0,27.006666666666668,23.2,30
202307,2023,7,PE,Nordeste,Caatinga,Recife,120.7,1,26.812903225806455,22.48709677419355,31
